id,name,company,location,skills,description,url
1134417,Business Development Executive,Fresha,"Lisboa, Lisboa, Lisboa, Portugal","design, react, consulting, technical, dev, web dev, javascript, css, html, exec, senior, junior, sys admin, engineer, digital nomad, teaching, education, customer support, copywriting, ops, travel, speech, video, finance, content writing, excel, golang, medical, saas, marketing, mobile, bus dev, sales, recruiter","The AI-powered OS for beauty, wellness and self-care About Fresha Fresha is the AI-powered operating system for the global beauty, wellness and self-care industry, connecting and powering everything from salons and barbers to spas, medspas, fitness studios and health practices. Trusted by millions of consumers and businesses worldwide. Fresha is used by 140,000+ businesses and 450,000+ stylists and professionals worldwide, processing over 1 billion appointments to date. The company is headquartered in London, United Kingdom, with 15 global offices located across North America, EMEA and APAC. Fresha allows consumers to discover, book and pay for beauty and wellness appointments with local businesses via its marketplace, while beauty and wellness businesses and professionals use an all-in-one platform to manage their entire operations with an intuitive business software and financial technology solutions. Fresha's ecosystem gives merchants everything they need to run their business seamlessly by facilitating appointment bookings, point-of-sale, customer records management, marketing automation, loyalty, beauty products inventory and team management. The consumer marketplace unlocks revenue potential for partner businesses by leveraging the power of online bookings and automated marketing through mobile apps and advanced integrations with major tech brands including Instagram, Facebook and Google. What You Will Be Doing KPIs - Consistently achieve sales targets Outreach - Calling key decision-makers using phone, email & social touches with the goal of bringing on new business (there may be some in-person meetings as appropriate) Selling - Present, promote and sell products and services through product demos to prospective and existing partners Sales Cycle - Managing the entire sales process from prospecting to close Partnering - Perform cost-benefit and needs analysis with existing/potential partners in order to align our solutions to their needs and business objectives Collaboration - Work closely with other departments to ensure a seamless partner experience Market Trends - Provide feedback about ongoing trends in the industry Leads - Contact 100% of qualified inbound leads in a timely manner, and document all call outcomes in the CRM Business Partnering - Serve as a lead point of contact for partners on all commercial activities This list is not exhaustive and there may be other activities you are required to deliver. What We Are Looking For Experience - Minimum 1 years of solid B2B sales with a track record of success Industry - SaaS, online marketplaces, or payment platforms is highly desirable Relationship Building - You are a true hunter and relationship builder Organised - You can multitask, prioritise and manage time effectively Curiosity - You are naturally curious and have a desire to continually grow and develop Added bonus Bi-lingual - Fluency in Portuguese & English Any other another language is a bonus! Beauty & Wellness - Experience within the beauty and wellness industry At Fresha, we value passion and potential as much as specific skills. If you're enthusiastic and eager to learn, we encourage you to apply, even if you don't meet every listed requirement. We believe in fostering growth and providing the support needed for you to excel in your role Interview Process Screen Call - Video-call with a member from the Talent Team (30 mins) Skills & Experience - Video/In-person interview with Head of Sales (Europe) (45 mins) Presentation - Online Case Study for 60 minutes with Team Lead of Business Development & General Manager of Spain We aim to finalise the entire interview process and deliver feedback within 2 weeks. Every job application received is reviewed manually by our talent team. While we strive to assess applications within 7 days, the sheer volume of talented individuals expressing interest may occasionally extend this timeframe Inclusive workforce At Fresha, we are creating a culture where individuals of all backgrounds feel comfortable. We want all Fresha people to feel included and truly empowered to contribute fully to our vision and goals. Everyone who applies will receive fair consideration for employment. We do not discriminate based on race, colour, religion, sex, sexual orientation, age, marital status, gender identity, national origin, disability, or any other applicable legally protected characteristics in the location in which the candidate is applying. If you have any accessibility requirements that would make you more comfortable during the interview process and/or once you join, please let us know so that we can support you. We may use artificial intelligence (AI) tools to support parts of the hiring process, such as reviewing applications, analyzing resumes, or assessing responses and identifying potential inconsistencies or verification signals in application materials based on available information. These tools assist our recruitment team but do not replace human judgment. Final hiring decisions are ultimately made by humans. If you would like more information about how your data is processed, please contact us. 70:30 split - Base:OTE ratio.",https://remoteOK.com/remote-jobs/remote-business-development-executive-fresha-1134417
1134501,Freelance Experiential Producer,FTP Agency | Food Truck Promotions,"New York, New York, New York, United States","design, hr, sys admin, customer support, dev, payroll, education, exec, ops, medical, recruiter, digital nomad, analyst, saas, salesforce, video, finance, admin, mobile, marketing, excel, sales, travel, content writing, senior","About FTP Agency We bring the world's most recognizable brands to life through immersive, mobile experiences that spark real human connection. Whether it's a fashion launch, tech activation, beauty pop-up, or anything in between, we craft memorable, high-impact brand moments. Our work cuts through the noise with creative, strategic activations that leave a lasting impact. About The Role We're are building out our Freelancer list with a focus on Producers based in LA, NYC, Miami and Austin. We are looking for detail-obsessed, hustle-friendly Experiential Producers to help plan and execute brand experiences, from pop-ups and campus tours to large-scale street activations. You'll own projects end to end, including: scoping, budgeting, vendor wrangling, timelines, permits, onsite ops, and post-event wrap. The right candidate breathes our values - Transcend, Innovate, Egoless and Present - in everything they do. Experience with mobile activations using vehicles is a plus. What You'll Do Pre-Production Build production timelines, runs of show, and checklists Source and manage vendors Build and maintain accurate production budgets Support permitting and compliance Coordinate creative deliverables Client & Internal Coordination Act as the quarterback across teams and clients - keeping projects, systems and stakeholders aligned and ensuring unparalleled communication and follow-through Partner with design, social/content, and account teams to keep everything on-brand and on-point Onsite Execution Take the lead on event ops, making sure every detail comes together perfectly—curveballs included Post-Event Collect key event metrics, organize photo and video highlights, and turn insights into recap decks and actionable takeaways for future tours How We Work Fast-moving, highly collaborative team that values proactive problem-solving Clear ownership with support from senior producers and check-in cadences Safety-first mindset and respect for community/venue rules Compensation $60-100/hr $750-1k per day for on-site event management + travel and lodging Requirements You Have 2-5 years in experiential/events/production, agency or brand side Experience owning project coordination from start to finish Strong organization and follow-through; you live in spreadsheets and checklists Clear, professional communication with clients and vendors. Willing to work early mornings, nights, weekends as needed Proficiency with Google Workspace; familiarity with GSuite/Monday/Hubspot or similar Extra Points (Nice to Have) Hands-on experience with mobile/vehicle activations (food trucks, step vans, trailers), including wraps, generator/power, parking plans, and DOT basics Knowledge of NYC/major-market permitting Basic Adobe/Canva skills Experience with generative Al Experience staffing brand ambassadors and training teams onsite Comfort with measurement tools (QR flows, foot-traffic counters, surveys) A valid driver's license Benefits Competitive Medical, Dental & Vision insurance Paid vacation & sick time 401k matching Professional Development support Work from Home flexibility (up to 75 days per year) Bonus potential in addition to base salary compensation Weekend work stipend",https://remoteOK.com/remote-jobs/remote-freelance-experiential-producer-ftp-agency-food-truck-promotions-1134501
1134405,Associate Account Strategist Donut Studios,New Engen,"New York, New York, New York, United States","salesforce, education, customer support, marketing, finance, microsoft, exec, excel, medical, recruiter, analyst, sys admin, dev, testing, travel, speech, accounting, senior, ops, stats, digital nomad, design, technical, seo, ads, sales, full time, hr, supervisor, saas, infosec, consulting, coordinator, strategy, video, content writing, internship","WHY DONUT STUDIOS? At New Engen, we help brands grow, not just bigger, but smarter. We're a digital marketing agency that drives meaningful impact across the entire customer journey by integrating media, creative, analytics, influencer, and retail strategies into performance-driven campaigns. Donut Studios is our in-house creative studio, purpose-built to craft high-performing, platform-native, and digital content for the world's most ambitious brands. As a key part of New Engen's suite of specialized solutions, alongside offerings like the Acorn Creator Suite - Donut Studios helps unlock breakthrough creative that drives results, fast. We're a collaborative group of strategists, content creators, copywriters, editors, designers, account managers, and more who are all in on helping brands, and each other, thrive. We work hard, stay humble, and build with purpose. What You'll Do We're looking for an Account Coordinator to support one of our key enterprise client engagements. In this role, you'll partner closely with Account Strategists, Project Managers, and cross-functional teams to help keep projects organized, client communication flowing, and creative work moving from brief to delivery. This is an ideal opportunity for someone early in their career who's eager to build a strong foundation in account management while making an immediate impact. Support Strong Client Relationships Assist the Account Strategist with day-to-day client communication by preparing meeting materials, drafting status updates, tracking action items, and helping ensure every client interaction is thoughtful and organized. Keep Projects Organized Help maintain project documentation, account resources, client wikis, and internal trackers so teams always have accurate, up-to-date information. Support Creative Delivery Partner with Account Strategists and Project Managers to track deliverables across multiple campaigns, coordinate project intake, and help keep timelines on schedule. Stay One Step Ahead Monitor project progress, identify missing information, timeline risks, or potential blockers, and proactively communicate issues before they impact delivery. Champion Quality Review assets before delivery to ensure they meet project requirements, follow established processes, and are ready for client review. Collaborate Across Teams Work closely with Project Management, Creative Strategy, designers, copywriters, and production teams to keep communication clear, projects moving, and priorities aligned. Learn and Grow Every Day Build your knowledge of creative production, client services, and enterprise marketing while taking on increasing ownership and responsibility as you grow. What You'll Need 1-2 years of experience in an account coordination, client services, marketing, or agency support role, preferably within a digital marketing, creative, or advertising agency. Strong organizational skills with the ability to manage multiple projects and competing priorities. Excellent written and verbal communication skills with a professional, client-focused approach. Exceptional attention to detail and a quality-first mindset. Experience working with project management platforms such as Asana or similar collaboration tools. A proactive attitude with the confidence to ask questions, solve problems, and follow through on commitments. Ability to thrive in a fast-paced, collaborative, remote environment while working across multiple time zones. Must reside or work within the Eastern Time Zone. Bonus Points If You Have Exposure to creative production, content, video, or design workflows. Experience with tools such as Frame.io, Figma, Airtable, Workfront, or Box. Familiarity with B2B, SaaS, technology, or enterprise clients. Experience supporting paid media, content marketing, or growth marketing programs. Internship or professional experience in digital marketing or creative production. SOME OF OUR PERKS Medical, Dental, Vision, Short/Long-Term Disability, Life/AD&D 401k - Employer match HSA - Employer contributes Flexible Vacation & PTO plan Paid Maternity / Paternity Paid Holidays Remote/Flex day schedule Laid back office environment The coolest team ;) Fun company events & off-sites Salary Range: $50,000-$60,000 The range is applicable for the labor market where the role is intended to be hired. Final base salary is directly related to each candidate's qualifications and experience uniquely. New Engen is proud to have offices in Seattle, New York, and Northwest Arkansas, each one anchoring teams that drive creativity, collaboration, and culture. But great work isn't limited to those zip codes. We also support a distributed team of remote employees across the country, giving people the flexibility to do their best work wherever they are. We currently hire full-time employees in the following states: Arkansas, California, Colorado, Florida, Georgia, Illinois, Michigan, Missouri, Nevada, New Jersey, New York, North Carolina, Oregon, Pennsylvania, South Carolina, Tennessee, Texas, Virginia, Washington, and Wisconsin Let's Build What's Next Together — If you're passionate about media and eager to make a meaningful impact with a team that's all in, we'd love to hear from you. Important Notice About Job Openings Please be aware of fraudulent job postings, consulting engagements, solicitations, or employment offers from suspicious sources. These attempts are often designed to steal your personal information or trick you into paying fees for recruitment or training services. New Engen does NOT charge any application, processing, or training fees at any stage of the recruitment or hiring process. All legitimate job openings will be posted directly on our careers page, and all communication about these roles will come exclusively from Recruitment outreach, conducted via email through our ATS, Greenhouse, and never through unsolicited text messages or the @newengen.online domain. If you have any concerns about the authenticity of any message claiming to be from New Engen, please contact us immediately at peopleteam@newengen.com before taking any further action. We take your security seriously and are here to support you, ensuring your job search is a safe, positive experience.",https://remoteOK.com/remote-jobs/remote-associate-account-strategist-donut-studios-new-engen-1134405
1134458,Project Manager Donut Studios,New Engen,"New York, New York, New York, United States","design, consulting, exec, customer support, testing, marketing, web dev, video, education, seo, content writing, senior, ops, sales, golang, medical, digital nomad, travel, finance, stats, engineer, shopify, speech, full time, part time, hr, c, legal, coordinator, dev, cloud, excel, sys admin, game dev, english teacher, teaching, linguistics, analyst, crypto, controller, recruiter, project manager, infosec","WHY DONUT STUDIOS? At New Engen, we help brands grow, not just bigger, but smarter. We're a digital marketing agency that drives meaningful impact across the entire customer journey by integrating media, creative, analytics, influencer, and retail strategies into performance-driven campaigns. Donut Studios is our in-house creative studio, purpose-built to craft high-performing, platform-native, and digital content for the world's most ambitious brands. As a key part of New Engen's suite of specialized solutions, alongside offerings like the Acorn Creator Suite - Donut Studios helps unlock breakthrough creative that drives results, fast. We're a collaborative group of strategists, content creators, copywriters, editors, designers, account managers, and more who are all in on helping brands, and each other, thrive. We work hard, stay humble, and build with purpose. What You'll Do We're looking for a Project Manager to help keep one of our key client engagements running smoothly from kickoff through delivery. In this role, you'll partner closely with the Senior Project Manager, creative teams, and clients to keep projects organized, timelines on track, and communication flowing. If you're someone who thrives on bringing order to complexity, enjoys solving problems, and loves keeping teams aligned, you'll feel right at home. Keep Projects Moving Manage day-to-day project timelines, task tracking, and creative workflows using Asana, ensuring deliverables stay on schedule from brief through final delivery. Drive Clear Communication Own the cadence of project updates and delivery forecasts, keeping both clients and internal teams informed on priorities, timelines, and next steps. Support Creative Delivery Coordinate creative assignments across the full project lifecycle, ensuring work is clearly scoped, assigned, and progressing according to plan. Stay One Step Ahead Maintain accurate project trackers, monitor timelines, identify potential risks early, and proactively communicate issues before they impact delivery. Collaborate Across Teams Partner with creatives, strategists, and clients to keep everyone aligned on project status, expectations, deliverables, and priorities. Embrace Smarter Ways of Working Support the implementation of AI-powered workflows, automation, and operational improvements that help teams work more efficiently. Solve Problems Every Day Remove day-to-day project roadblocks, escalate larger issues when needed, and help keep momentum across multiple deliverables and deadlines. Grow Your Craft Work closely with the Senior Project Manager to strengthen your project management skills, contribute to process improvements, and continue building your operational expertise. What You'll Need 2-4 years of project management or project coordination experience, ideally within a digital marketing agency, creative agency, or fast-paced client services environment. Experience managing multiple projects and deadlines while maintaining exceptional organization and attention to detail. Proficiency with Asana, Slack, Google Workspace, and Airtable (or similar project management and collaboration tools). Familiarity with AI-powered tools and a willingness to embrace new technologies that improve project delivery and team efficiency. Strong communication skills with the ability to provide clear, polished updates to both internal teams and clients. A proactive, solutions-oriented mindset with the ability to identify issues early and keep projects moving forward. Ability to adapt quickly in a fast-paced environment with changing priorities and evolving client needs. Bachelor's degree in Marketing, Business Administration, Communications, or a related field is preferred but not required. SOME OF OUR PERKS Medical, Dental, Vision, Short/Long-Term Disability, Life/AD&D 401k - Employer match HSA - Employer contributes Flexible Vacation & PTO plan Paid Maternity / Paternity Paid Holidays Remote/Flex day schedule Laid back office environment The coolest team ;) Fun company events & off-sites Salary Range: $55,000-$65,000 The range is applicable for the labor market where the role is intended to be hired. Final base salary is directly related to each candidate's qualifications and experience uniquely. New Engen is proud to have offices in Seattle, New York, and Northwest Arkansas, each one anchoring teams that drive creativity, collaboration, and culture. But great work isn't limited to those zip codes. We also support a distributed team of remote employees across the country, giving people the flexibility to do their best work wherever they are. We currently hire full-time employees in the following states: Arkansas, California, Colorado, Florida, Georgia, Illinois, Michigan, Missouri, Nevada, New Jersey, New York, North Carolina, Oregon, Pennsylvania, South Carolina, Tennessee, Texas, Virginia, Washington, and Wisconsin Let's Build What's Next Together — If you're passionate about media and eager to make a meaningful impact with a team that's all in, we'd love to hear from you. Important Notice About Job Openings Please be aware of fraudulent job postings, consulting engagements, solicitations, or employment offers from suspicious sources. These attempts are often designed to steal your personal information or trick you into paying fees for recruitment or training services. New Engen does NOT charge any application, processing, or training fees at any stage of the recruitment or hiring process. All legitimate job openings will be posted directly on our careers page, and all communication about these roles will come exclusively from Recruitment outreach, conducted via email through our ATS, Greenhouse, and never through unsolicited text messages or the @newengen.online domain. If you have any concerns about the authenticity of any message claiming to be from New Engen, please contact us immediately at peopleteam@newengen.com before taking any further action. We take your security seriously and are here to support you, ensuring your job search is a safe, positive experience.",https://remoteOK.com/remote-jobs/remote-project-manager-donut-studios-new-engen-1134458
1134399,Facility Maintenance Technician,PriceSmart,"Montego Bay,","infosec, technical, math, exec, ops, marketing, sys admin, engineer","QUALIFICATIONS & EXPERIENCE: Five (5) CSEC subjects, including: English Language and Mathematics Diploma or Trade Certificate in one of the following: Electrical Installation, Electrical Engineering Technology, Mechanical Maintenance, Building Services Maintenance, Refrigeration and Air Conditioning (HVAC), Plumbing (would be an asset) Valid General Driver's License Forklift Certification (would be an asset) 2–5 years' experience in facility maintenance, building maintenance, industrial maintenance, or a similar technical role or experience maintaining commercial buildings, warehouses, manufacturing facilities, or retail operations. JOB RESPONSIBILITIES: Construct and repair fixtures, structures and equipment in the Club. Prepare and execute the preventive maintenance schedule for all warehouse equipment and fixtures. Attend to both, minor and major upkeep of defective equipment and conducts weekly fogging. Adheres to prevention, safety and security regulations and procedures by utilizing the security equipment provided. Assists in special club projects such as marketing, banners, installation of accessories, etc. Complies with the maintenance and repairs of the facilities as well as the Club. Ensures cleanliness of warehouse floor area. Monitors the STP Operation. Removal of trash during store hours and closing time. Secures equipment, fixtures, spare parts and tools. KEY COMPETENCIES: Problem-solving Time management Attention to detail Customer service orientation Teamwork Communication skills Ability to prioritize multiple maintenance requests Safety awareness Reliability and accountability We appreciate all applications, however, only shortlisted candidates will be contacted.",https://remoteOK.com/remote-jobs/remote-facility-maintenance-technician-pricesmart-1134399
1134396,Senior AI Engineer Architect,Lemon.io,Remote / Not specified,"dev, engineer, senior, full time, ai, architecture, python, sql","Are you a talented Senior AI Engineer/Architect looking for a remote job that lets you show your skills and get decent compensation? Look no further than Lemon.io — the marketplace that connects you with hand-picked startups in the US and Europe. What we offer: The rate depends on your skills and experience. We've already paid out over $11M to our engineers. No more hunting for clients or negotiating rates — let us handle the business side of things so you can focus on what you do best. We'll manually find the best project for you according to your skills and preferences. Choose a schedule that works best for you. It's possible to communicate async or minimally overlap within team working hours. We respect your seniority so you can expect no micromanagement or screen trackers. Communicate directly with the clients. Most of them have technical backgrounds. Sounds good, yeah? We will support you from the time you submit the application throughout all cooperation stages. Most of our projects involve working in a fast-paced startup environment. We hope you like it as much as we do. Through our community, we will connect you with the best developers from more than 75 countries. We have several AI-related roles; here are some of them. Requirements - AI Engineer: 3+ years of commercial experience applying AI to practical technology solutions A solid understanding of Python is a must; experience with other programming languages commonly used in AI is a plus Experience with Vector Databases, Pinecone or Weaviate is required 2+ years of experience with LangChain is mandatory 2+ years of experience with large language models (LLMs) or vLLMs is mandatory 2+ years of experience with RAG or OpenAI is required Requirements - AI Agent Architect: 3+ years of experience with Python 3+ years of experience with LLM Experience with Multi-agent systems architecture, AI agent orchestration, AI telemetry is a must. Requirements - AI Automation Architect: 1+ year of experience with Workflow Automation and Webhooks 3+ years with SQL is a must Familiarity with AI API integration and Claude Cowork is a must Knowledge of Make.com/n8n/Zapier Strong technical skills: as a Senior AI Engineer/Architect, you are expected to be able to create projects from scratch and have a deep understanding of application architecture. Clear and effective communication in English — advanced ability to discuss business tasks, justify decisions, and communicate issues. Good self-presentation is also essential for upcoming client calls. Strong self-organizational skills — ability to work full-time remotely with no supervision. Reliability — we want to trust you and expect that you won't let us and the client down. Adaptability and Flexibility — the ability to onboard the project promptly after accepting it and start delivering results quickly. Sounds good for you? Apply now and join the Lemon.io community! NOT YOUR TECH STACK? We have a variety of projects, so if you have 4+ years of commercial software development experience and are proficient in Site Reliability Engineering, Platform Engineering, React & Python, React & Golang, Golang, React & Java, React & Ruby, Ruby, PHP & Vue, Vue & Node.js, React & .NET, Android & iOS, iOS & Swift, Flutter, Blockchain (Ethereum/Ethers.js/Wagmi/Viem/Solana), Angular & Node.js, Vue & .NET, Python & Vue, DevOps, MLOps, Data Science, Angular & PHP, Angular & .NET, Symfony & React, Symfony & Vue, Symfony & Angular, Python, Symfony & JavaScript & Next.js & TypeScript, Data Analysis, React & PHP, Data Engineering, Project Management, Product Management, QA Automation, QA Manual, Embedded Software Engineering, React Native & Node, React Native & React, React Native & Ruby, React Native & Python, WordPress, Android, Data Annotation, Angular, Python & Node, React & Node.js, Java & Spring, Svelte & Python, Svelte & Node.js, Svelte & TypeScript, Rust, Shopify & JavaScript, Vue & Nuxt, PHP & Laravel, UI/UX Design, Animation, Graphic Design, React & Node & React Native, .NET & C#, Electron, Scala, C++, Unreal Engine & C++, Python & LLM, Unity, or Machine Learning Engineering, we would be happy to connect with you and match you with a project that fits your experience. We work with developers from 75+ countries across Europe, Latin America, North America (the U.S. and Canada), selected countries in Asia (Japan, Singapore, South Korea, the Philippines, Indonesia, Malaysia, Vietnam, Thailand, and Israel), Oceania (Australia, New Zealand, and Papua New Guinea), and Africa (including Morocco and South Africa).",https://remoteOK.com/remote-jobs/remote-senior-ai-engineer-architect-lemon-io-1134396
1134395,Full Stack Developer first UK,Better Futures Multi Academy Trust,Remote / Not specified,"dev, ruby, full stack, react native, mobile","£25,200–£30,000 (3 days per week, pro-rata from £42,000–£50,000 FTE) Remote with UK Midlands in-person days | Better Futures Multi-Academy Trust Most developer roles give you a stack to maintain. This one gives you a product to shape. We are Better Futures Multi-Academy Trust, a group of sixth form colleges based in the UK Midlands. Inside the Trust, we are building two products that we believe can change how leadership development and student feedback work in education — and beyond. ARC is a 360-degree leadership platform that turns feedback into genuine behavioural change. Swaya is a student feedback app for iOS and Android. Both are live, both have paying clients, and both are at the point where the right developer can help take them from promising to powerful. We are not a startup in a co-working space. We are a startup inside a well-resourced, stable organisation — which means you get the creative freedom and product ownership of early-stage work, alongside the security, benefits, and backing of a public sector employer. It is an unusual combination, and we think it is a genuinely good one. What you will be doing Taking ownership of ARC and Swaya — their development, their quality, their roadmap. Working directly with the founders on product direction. Inheriting a solid Rails and React codebase and making it better. Managing iOS and Android app updates. Solving real UX problems. Shipping things that real users notice. What we are looking for Strong Ruby on Rails experience — production, not just tutorials React frontend skills and genuine care for UI/UX quality Mobile app experience: iOS and Android (React Native, Flutter, or native) Someone who thinks in products, not just tickets Comfortable with ambiguity, honest about what they do not know, and quick to learn UK-based, with the right to work without sponsorship What we offer 0.6 FTE to start, with a clear path to full-time as the products grow Flexible, remote-first working with occasional in-person days in the Midlands Public sector pension and holiday entitlement CPD budget and genuine encouragement to develop your skills A front-row seat on two products that are going somewhere — and a role in deciding where",https://remoteOK.com/remote-jobs/remote-full-stack-developer-first-uk-better-futures-multi-academy-trust-1134395
1134424,Engineer 2,Catalyst Brands India,"Bengaluru,","project manager, exec, engineer",Overview Pay Range INR ₹0.00 - INR ₹0.00 /Yr.,https://remoteOK.com/remote-jobs/remote-engineer-2-catalyst-brands-india-1134424
1134474,Associate Accounts Payable Expert,Capgemini,"Greater Kolkata Area,","design, vfx, designer, technical, dev, marketing, exec, medical, engineer, digital nomad, virtual assistant, education, customer support, video, microsoft, ops, excel, sys admin, coordinator, finance, senior","Choosing Capgemini means choosing a company where you will be empowered to shape your career in the way you'd like, where you'll be supported and inspired by a collaborative community of colleagues around the world, and where you'll be able to reimagine what's possible. Join us and help the world's leading organizations unlock the value of technology and build a more sustainable, more inclusive world. YOUR ROLE: In this role you will leverage your deepening knowledge in one process or more and participate in meeting service levels, key measurement targets of the team and delivers a high quality and cost-effective customer service to the client. You will perform tasks in line with the written procedures or assigned by senior staff under supervision. In this role you will play a key role in: Demonstrate developing knowledge of the structure of the systems and modules used in service delivery in the specific area and the Automation Drive Suit & DGEM Tech offer Have good knowledge of the process, policies and desk top procedures within their engagement Identify simple ideas that add value to day-to-day operations or tasks and makes improvements to process within own area of remit Display a willingness to keep abreast of the technological developments in process specialism Understand that individual performance (efficiency and effectiveness) impacts the performance of the overall engagement Be prepared to flag issues and ask for help in areas of uncertainty/volatility e.g. any changes in controls/resourcing/delivery model YOUR PROFILE: Ensure that the daily activities within his/her responsibilities are fulfilled properly and timely in accordance with Desktop Procedures and SLA targets. Receive invoices, perform necessary validations and execute transactions with timeliness. Verifies and processes system invoices as well as requests for payment. Process payment run including check, EFT, ACH, wire transfers and other source payments Reconciling processed work by verifying entries and comparing system reports Follow company processes, controls and policies Create and act on month-end accounts payable reports WHAT YOU'LL LOVE ABOUT WORKING HERE: We recognize the significance of flexible work arrangements to provide support. Be it remote work, flexible work hours or alternative work schedules, you will get an environment to maintain healthy work life balance. At the heart of our mission is your career growth. Our array of career growth programs and diverse professions are crafted to support you in exploring a world of opportunities. Capgemini is an AI-powered global business and technology transformation partner, delivering tangible business value. We imagine the future of organizations and make it real with AI, technology and people. With our strong heritage of nearly 60 years, we are a responsible and diverse group of 420,000 team members in more than 50 countries. We deliver end-to-end services and solutions with our deep industry expertise and strong partner ecosystem, leveraging our capabilities across strategy, technology, design, engineering and business operations. The Group reported 2024 global revenues of €22.1 billion. Make it real | www.capgemini.com",https://remoteOK.com/remote-jobs/remote-associate-accounts-payable-expert-capgemini-1134474
1134413,Junior UI Engineer,Arabian Private Holdings,"Birmingham, Birmingham, England, United Kingdom","design, react, consulting, technical, dev, web dev, javascript, css, html, exec, senior, junior, sys admin, engineer, digital nomad","About the role This position exists to ensure the digital interfaces used in our client mandates are as clear and rigorous as our strategic analysis. We are currently supporting a major organization based in Birmingham, and this role will help build the tools used to visualize their corporate governance structures. You will translate the logic of our senior partners into functional, professional user interfaces. About Arabian Private Holdings Arabian Private Holdings was founded on the principle that many critical business problems do not fit the traditional large firm consulting model. A board facing a succession question or a family group weighing a capital injection does not need a team of twelve associates and a hundred page methodology deck. They need experienced partners who can sit with a problem, form a rigorous view, and defend it. We take on a limited number of mandates to ensure that every client receives direct attention from the principals who are actually accountable for the outcome. Our work covers corporate strategy, governance, and operating model efficiency for significant family groups and government entities. We operate as a fully remote firm, choosing to prioritize the quality of our analysis and the strength of our relationships over traditional office overhead. What you will do Develop responsive and clean user interface components using modern web technologies. Collaborate with firm principals to understand the data requirements for our Birmingham based client projects. Maintain a consistent visual language across all digital reports and internal analytical tools. Build and refine dashboards that help clients achieve portfolio clarity and understand complex data sets. Write clean, documented code that adheres to our internal standards for simplicity and reliability. Debug front end issues and ensure that our tools perform reliably across different browsers and devices. Help transform static operating model diagrams into interactive digital components. Participate in internal reviews to ensure that our software tools align with the professional tone of the firm. What we are looking for Foundational knowledge of HTML, CSS, and JavaScript. A basic understanding of modern front end libraries, such as React or Vue, gained through studies or personal projects. The ability to explain technical concepts clearly and concisely in writing. A logical mindset that prioritizes functional clarity over unnecessary visual complexity. Attention to detail in layout, typography, and the way information is structured on a screen. A willingness to learn about corporate governance and holding company structures. How we work We operate as a global remote firm, which means our effectiveness relies on written precision and individual accountability. Without the distractions of a physical office, we focus our energy on solving complex problems for our clients. Mentorship happens through direct interaction on active mandates, where junior team members work closely with principals to understand how to form a view and defend it. We value honesty and directness. If a solution is not working or a design is too complicated, we address it immediately. This environment requires a high level of self discipline and a genuine interest in the intersection of engineering and corporate strategy. What the role offers A permanent, full time position within a principal led strategy firm. The flexibility of a fully remote work arrangement. Direct exposure to high level corporate strategy and governance projects. Competitive pay that is attractive for an entry level position in today's market. A professional environment where your work has a visible impact on client outcomes. Clear mentorship and a path to grow your technical skills within a specialized sector.",https://remoteOK.com/remote-jobs/remote-junior-ui-engineer-arabian-private-holdings-1134413
1134470,Computer Aided Design Designer,Indovance Inc,"Pune Division, Pune Division, Maharashtra, India","design, vfx, designer, technical, dev, marketing, exec, medical, engineer, digital nomad","Job Position: Design Engineer (CAD) Qualification: *BE Civil Experience: Minimum of 1 to 2 years of CAD experience Location: Narhe- Pune (Monday to Friday) for 3months then Work from Home Shift Time: General Software Skills: Proficient in AutoCAD, AutoCAD 3D Domain Knowledge Required: Strong knowledge of international building codes, construction and architectural standards Personal Attributes: Ability to work under pressure and meet tight deadlines with accuracy. Must Have: • Precision-Driven: Sharp eyes for accuracy and a sense of pride in delivering flawless technical work. • Analytical Mindset: Excellent numerical and analytical skills to solve complex spatial or structural challenges. • Accountability: Ability to take full ownership of personal responsibilities and project timelines. • Soft Skills: Excellent organizational, communication, and inter-departmental coordination skills. Good to Have: • Adaptability: An open mindset toward evolving technologies and changes in project scope. • Proactivity: Ability to take initiative and anticipate project needs before they become critical. • Problem-Solving: Demonstrated capability to troubleshoot modeling issues or design conflicts. • Management: Strong personnel management skills for potential lead or supervisory roles. Benefits Learning & development programs Growth-oriented organization Process-driven work Transparent work culture Young & vibrant environment Work-life balance Health insurance Annual health check-up",https://remoteOK.com/remote-jobs/remote-computer-aided-design-designer-indovance-inc-1134470
